RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
1887,172,Loudoun County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,107,1703.8600767195635,1713.5662769684025,1736.5748642691606,1742.4081378374117,1761.739693531611,1757.9882134583443,1763.0078054393516,1756.2134671906426,1754.0188660946067,1744.714392438236,1738.9659410846134,1734.096469723436,1737.2522499731165,1740.5429211743751,1752.4968238203774,1761.4661214429013,1774.5996159896542,1775.0545898023443,1780.1351468727428,1782.6439955389558,1774.8578375001885,1771.2682530272514,1770.2854700838252,1766.5758343912814,1764.1949960470251,1768.8347100178116,1789.6569194247384,1802.1413833863478,1809.8632443562888,1817.3425317408185,1819.4844735360834,1815.3297389311895,1802.3705483316992,1790.9382516784738,1772.5939342856398,1780.1314261868608,1794.4569133055475,1813.9570593962744,1822.188368552729,1827.5750517052443,1840.0709318731062,1847.0028449407484,1851.231156543646,1857.1728243556001,1850.1851252322738,1850.0580885990328,1849.0810592230453,1857.0475739538067,1859.9569276373368,1859.3734785651125,1867.1534487508459,1869.1582206567507,1882.8643905628037,1890.4562881571424,1904.3668934973364,1902.8307971724425,1900.1786992370596,1889.3136666895211,1884.7356171207998,1879.616920464055,1884.677364930548,1891.6793479076625,1903.1737071303064,1911.8145806581022,1922.2605144196784,1930.1198130011137,1942.2113639100276,1945.3939715184556,1951.5154776541397,1947.3021625463202,1943.5132467377468,1930.5161140235325,1931.400285103474,1914.3955057148316,1926.9895513155025,1947.8940511022997,2005.132162771367,2048.1122360060403,2084.9420615020817,2108.9431319510577,2119.257428061173,2124.3410272884807,2122.6595407610466,2135.3614819197956,2142.64592769703,2160.497261960457,2185.2188641649386,2221.85613587072,2264.8452125031367,2300.923031803271,2313.356835203977,2300.3928611147603,2295.8272755976495,2294.599667251362,2304.5142758005986,2294.613656076101,2301.252374033797,2306.859173321099,2333.746980037042,2351.1295984442067,2375.9080302682637,2394.944877806259,2412.823273576992,2414.4976972933455,2395.2034645906715,2374.13250522572,2363.930916517523,2363.7417406418617,2381.61948308824,2407.7736717495472,2452.49830500132,2491.879989543908,2521.394413582915,2544.6877168385354,2560.1280436704897,2556.048654229506,2533.650831638323,2501.71519728024,2499.2256784939905,2492.2209831455607,2512.299977948362,2532.8432132930175,2578.9654470291093
1721,173,Genesee County,county,MI,MI,"Flint, MI",26,049,582.1067435062189,592.3877721565086,604.6499233763436,603.6916184373337,600.4661690574625,606.7621575388182,605.6167333617805,620.4052302044637,625.2417578499036,623.4478944158164,618.4784901031109,610.402601803607,617.3160397789779,621.4038357264387,621.109390228011,625.4718516113719,632.1775461218423,643.1470376677752,640.2338629552494,641.1791056443731,638.9672094600206,639.4728300932562,636.8672415465827,641.7861481436429,648.8485958111696,651.9156735702911,651.376764395588,654.1215726636415,655.4707658219021,655.0970503651787,652.7093411270379,651.853609038078,659.9526356135109,664.5782584929135,669.7290499603985,664.5029756000143,670.0942870005443,670.5752348465609,677.7547250415203,677.8538594616476,684.9154362162333,689.2789706417377,694.083488943642,693.6478738868549,695.2222398925209,691.4057570245453,689.832769024167,686.9134547722301,691.7216238952267,694.1749728638919,697.8738141313975,701.3265428209156,716.6260907430222,721.8009891040887,727.4796815013867,723.8756627353345,733.0189564913443,727.8254678139341,722.6397611762304,716.9436937745928,727.8231586324471,723.6576623439669,729.1087142861776,737.3899407522862,756.474378577092,760.6261483532112,751.5069116485346,748.5393625685665,754.9638054093618,765.7068028977284,780.7708030900499,781.7001389687225,786.3122233232175,788.4960172867212,799.2892339091645,814.580592841883,831.8150620525936,834.2344826837332,850.0255670536886,853.3959748975807,877.1281653265474,884.079347789418,895.5349814024157,881.3951866010613,881.8881426682213,879.4689668789878,907.943857112691,919.1697150091061,937.0471195912157,945.5064462154572,953.0447796793635,954.5775130479119,945.3428706439117,942.5857036022595,938.7610864944684,935.3425958477326,928.5670319043148,922.7236514694623,919.5455267716255,917.9949532719542,928.0373910503799,935.981400185083,945.9627846734795,949.7737476986111,959.8436660522962,968.1322838090497,971.2278605242856,970.4234443379104,967.4796049219301,973.7737021803204,988.5537527539568,997.6291686485602,1015.1650137039596,1021.4467593612941,1031.3863697833713,1033.1536834960984,1048.6784473367593,1055.2578077934909,1062.7428334669576,1058.868190338788,1049.6983407504774,1038.4537067516394,1030.1916248955722
2596,174,Waukesha County,county,WI,WI,"Milwaukee-Waukesha, WI",55,133,,,,,,,,,,,,,,,,,1230.132037072325,1218.9103148793358,1206.5015713690202,1209.2212846951459,1223.2810179146659,1238.839982021996,1245.1180703515274,1253.593920520545,1248.7917674594617,1249.0553131242566,1248.4667400879314,1251.278823773658,1259.7032987717873,1264.0536268282667,1262.301599622404,1267.5858482390836,1266.9610123524826,1267.5947356507902,1266.0807164995392,1269.4792320066874,1279.9830788518398,1283.0548580046486,1287.4340863818038,1296.7976773270282,1304.8213324148528,1298.9070743170269,1294.8782857715946,1286.419366589114,1286.7951430105052,1295.3620278651833,1302.4604297657957,1307.3244223310664,1310.2693253514608,1322.6259704244158,1349.5828567241117,1354.5383320294907,1353.0859981686374,1343.1328952550805,1352.117037141273,1358.9306795630657,1370.1142211095466,1358.3414939881175,1360.5204681920518,1362.2437454252342,1364.9872591687467,1372.0717152027196,1368.6204340065538,1376.0036801124668,1375.2530659948225,1378.186694754239,1380.2879758994807,1382.7888139883107,1399.7062166463156,1410.6769277474639,1411.9895728002712,1407.26783022626,1399.4587222015027,1406.9416772128975,1411.6790581561818,1437.2483311152432,1458.44870819803,1473.539283418256,1483.1440861450583,1499.4304908577171,1501.4076815364192,1510.6162115905586,1517.507866275271,1532.6837156275108,1535.1288484501972,1531.3014591130325,1543.3047329997808,1556.1513223473605,1570.7803508956017,1580.6174366992552,1599.9813056139337,1605.7186861746252,1598.212994904987,1595.997153351766,1599.3248810128796,1606.3997832664606,1608.5856526313726,1628.4555732882584,1645.077327598346,1670.4663798158335,1685.7071796107098,1701.7745938261749,1710.4271689104023,1706.4483174920974,1714.805931240465,1711.7295966347897,1710.090291751725,1705.0367110082352,1712.2648282056361,1715.798466877671,1728.4304971108286,1733.1935771966967,1761.4564042102193,1778.7841209495862,1788.0782951379902,1787.3289190898647,1796.9624603723107,1787.0374912541904,1800.3953883451845,1789.1050512618824,1831.417308102908,1846.7587869213155,1856.5222222222221
2897,175,Charleston County,county,SC,SC,"Charleston-North Charleston, SC",45,019,1145.1178375526201,1151.0283445834662,1169.345945647071,1167.671168694395,1178.9667998347802,1186.9546139754452,1201.9210605549379,1202.0982416184168,1199.3942374766596,1200.585229112993,1204.64558903045,1207.281193221586,1211.3696260358404,1219.2714819922262,1235.938476059672,1246.1481532074677,1255.4270954929152,1262.7236054074801,1269.7563053080696,1270.9064368345935,1268.884796161967,1260.721985338883,1256.438062136616,1258.2417544504397,1273.4316009656125,1288.2997532634358,1293.0585052408433,1301.5481171682961,1314.1864297696477,1322.2575048108613,1324.32925564169,1319.880095391995,1326.0877594405422,1327.6405264374907,1333.861486830338,1331.2670159190907,1333.8348085589478,1344.9402769828014,1352.2571050498318,1360.6199925064902,1356.162466831202,1360.9648529688254,1365.0339754189515,1368.805122545395,1366.3681706694138,1360.255705474284,1360.5134133647318,1366.541086528446,1373.6823903399024,1383.2615365685288,1393.279939284734,1400.7488680884796,1409.111409516801,1417.1877737072555,1424.159500986423,1421.8152134370202,1416.4525390412211,1423.1070541994573,1420.3989584547178,1424.7038778553574,1423.4532502007894,1434.0687833055063,1441.7611457600017,1431.1828166633304,1422.723541627196,1420.5608686148494,1433.1072603702846,1443.5978897846885,1447.314379146486,1444.2077583409327,1448.0735592440926,1454.7322433655572,1470.8383527071476,1488.3509855920865,1506.493742333156,1524.8711276187128,1550.7998507454824,1582.743486333862,1623.4281609615,1657.5675138867728,1682.8236545985164,1697.0648890814477,1706.1784613978891,1711.5549708239114,1714.7066058372636,1729.804925790013,1754.5934754164416,1800.8517165174835,1844.8998008630579,1884.6037389923792,1916.312910140051,1938.6579473909842,1947.8004811090038,1947.6847846166775,1934.335250573047,1933.7749400138682,1928.5647914290344,1944.2702737844193,1963.706600658087,1986.7040224045397,2015.2560735179634,2032.999902764954,2056.792574626894,2060.530428023043,2055.1520002878024,2047.15870071315,2039.512993887777,2050.2197257593557,2052.3305003971127,2058.8653502072993,2060.8706045562203,2070.965086520592,2092.577600181244,2121.440305772966,2143.2572102733134,2148.7603829976756,2149.3328888662613,2148.6406250808564,2136.475042506059,2121.4693914256895,2115.0065432304236,2126.953797580566,2136.6946619075866
3223,176,Saint Charles County,county,MO,MO,"St. Louis, MO-IL",29,183,1053.6376884779836,1061.3710279146032,1061.8006547550972,1065.1648221850658,1064.6798789641211,1069.1597349638407,1075.7917147995206,1074.07143158077,1076.5671442983505,1072.1991902027175,1082.2948000488955,1077.892281500746,1082.60033481538,1082.4021777226765,1097.0729280246946,1103.5166883868903,1109.0807777085706,1105.531065561491,1105.3722061040837,1101.508364960152,1104.7624222523887,1105.881883157273,1105.8032650212738,1105.5144878195122,1106.488883773312,1117.5444315382922,1125.9875965607341,1133.8313267349708,1135.6185144811377,1135.6405456765676,1134.6696338902664,1136.027044220327,1136.2621102222465,1137.4487443501916,1137.9861566441243,1137.601168631295,1144.5680767145993,1146.2097110531595,1153.0209861549492,1157.7579523815214,1163.075267910212,1165.3681630777253,1164.3631315556759,1168.8603891078603,1166.870100406109,1167.155058809394,1162.4565231347583,1169.3417826615341,1171.488201895664,1176.9807967895294,1183.5163210813942,1188.9892574172843,1197.1253941205516,1203.4824616080477,1209.2696149611575,1208.9467502792688,1205.5603708791211,1206.1622343464992,1205.6682767028917,1206.2391926049008,1207.8586264813569,1209.5856415565286,1218.1701382009246,1218.3933260864071,1226.747128756906,1229.2291618932534,1240.7124049068127,1251.2908094083587,1258.1805255680365,1260.0090831264172,1265.0177434603304,1260.504116970565,1270.4431823366929,1271.900067736781,1285.5901536363758,1295.3799834707715,1317.1922094489746,1338.5036419256282,1356.0303313915738,1370.2391892686446,1388.0775574093411,1400.5536864253447,1403.4132058671862,1410.1522490132932,1414.8815087409203,1439.4048957406444,1459.918398062263,1484.4755429484867,1496.765992948503,1509.6861926219603,1521.8168502645133,1535.561881063107,1534.3485660688882,1533.391921811378,1531.9429741351626,1532.4185835715996,1535.5617242718226,1534.6865258195328,1547.9442252829779,1568.048358915754,1580.4053264129325,1593.5187554462348,1591.9390665041042,1591.1886799338768,1580.8495555099212,1582.619548633453,1585.3297756805646,1588.324955182701,1584.8062022943786,1588.6852006833085,1603.0069738083675,1612.071964562335,1627.1679520690443,1644.1695679255515,1660.2764422342418,1664.72180363086,1653.493420522726,1649.1025546962173,1644.097173511902,1649.919412155166,1652.4304840101959,1654.7992732755363,1663.2331390126308
1325,177,Placer County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",06,061,1507.4854111698726,1511.201292499299,1532.2369138472259,1544.073891012699,1558.4010044085833,1565.5536846189439,1569.0141804452107,1571.515605779628,1581.5733193962922,1586.0262856955112,1607.3943089277402,1605.7040769826906,1604.737780575689,1595.609928692136,1604.7680320685515,1623.5542501346536,1643.800624267139,1663.239807016802,1680.974195619653,1679.7789623258507,1670.6152924601652,1671.5254478848997,1675.54696120356,1672.3862237217832,1679.470623642264,1693.2207758971433,1729.0814198265477,1744.4916541173418,1767.5473730560313,1775.9480947432235,1797.1633273369828,1803.2974581619353,1807.9022810498886,1803.5821967153922,1798.6869671134973,1799.6098798728628,1798.2902936816593,1805.407784746271,1818.7102114186202,1836.2124776484084,1851.8720888379814,1857.7106789647257,1866.9289536766687,1878.4138182395786,1889.6307645982238,1882.4571904195257,1870.5423572658244,1873.7036976793795,1885.7129444319146,1903.7767218859874,1912.8862152836157,1924.4168907627159,1940.4490634423512,1957.2457061169473,1968.5655604216747,1974.3601381788917,1971.5412432301334,1971.7533865530697,1952.792729084073,1945.029245019114,1934.436758680387,1952.2784110060443,1954.3862140206736,1954.442544653666,1950.2876406259868,1968.2404508090965,2003.5666134549997,2040.8818362154043,2070.357346418758,2087.4477384835377,2108.3919980111873,2115.468504129616,2133.066584903597,2148.529674839949,2169.782441479814,2192.2549122918963,2229.3338509543514,2278.0333487716234,2328.8157504993255,2359.490299221663,2392.34922289732,2391.710457936356,2394.1917649206985,2380.0680075515547,2381.928341891997,2382.56718882771,2394.2273479502305,2417.0852596425543,2439.281841551497,2457.8482685213116,2475.1117499141956,2474.2158108895383,2460.510872661583,2438.8283180215835,2422.9583757169084,2390.2116893891753,2382.5704391859117,2377.0242778641655,2416.9414937624315,2430.677315075068,2454.893062248258,2457.027402533285,2466.439213047538,2474.826230475682,2482.0193741385774,2488.9898952756257,2474.0181847141735,2492.5086211803796,2493.664915523756,2506.978182641753,2494.9207274875594,2509.469140818225,2539.464456979696,2562.0129101995553,2582.4212323597067,2590.665187503789,2601.6365466354805,2591.282244397016,2579.9045799139694,2559.0897476242453,2556.657716390228,2550.492359084825,2563.6260455301253
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,071,1190.8928321337087,1197.863213469041,1205.7157228171513,1217.9588002038197,1228.3950801723659,1238.6980296791132,1240.3211408528339,1240.9318843933956,1241.0840646587053,1244.6916495916878,1249.7750733964624,1268.4223427769614,1272.3890331754424,1272.0068441935118,1262.8152802365948,1272.7510360653782,1287.8398505975279,1277.3205211844145,1270.887961324135,1270.0544518871102,1278.6884405954695,1281.9836523099634,1277.0174802669108,1291.757231487004,1300.6257557544463,1314.120599116782,1315.2824405007025,1328.7594152905606,1331.588262424387,1329.4084904715999,1329.0987996233,1327.0639887054601,1349.224309454249,1346.848244495402,1363.323367205538,1353.473100183298,1370.6811232840469,1367.6273025244202,1386.3078712797833,1381.047588827961,1385.7790874682853,1384.0437789383227,1389.7205635160735,1403.3722593202801,1404.3629273021154,1405.5958102433317,1409.7253092536116,1426.7013223481752,1430.4601534360158,1436.412084630486,1435.4378980750128,1459.646640995163,1462.8278072199928,1469.8321765107255,1471.6099363892101,1475.2258996818623,1479.939661693353,1470.4965893651743,1473.4897329428575,1472.6283375794424,1482.9935149519904,1489.217310694129,1508.2056472176225,1525.6654703766656,1533.7702099847916,1543.534122628247,1549.6790081066667,1558.7298249475666,1566.9468330575935,1580.1193596855867,1596.7976188037678,1610.8545585856828,1642.1680705668305,1663.958317264572,1669.022150615423,1674.6581314094085,1700.5208301270277,1723.3976228333886,1751.9765758519004,1774.4679407425206,1825.1146764918994,1833.8232792049832,1828.9108032952674,1815.3529347036242,1833.7035509968618,1885.2275540207308,1903.1711776949285,1929.001770813113,1936.576197074713,1969.8958821566225,1975.7090699602093,1975.575344498633,1964.4058530014142,1960.8235974766053,1964.0981463182834,1998.1282201755228,2001.6735092273882,2011.29845294361,1989.3570965503604,2024.9864084270785,2031.6077437664578,2052.0769581047866,2038.0483804386195,2040.9528565112155,2024.3022109135584,2035.1755090501758,2058.151647451473,2082.92924766149,2103.9805957555077,2104.180286542123,2121.2359742813096,2108.582951317482,2118.77611855654,2146.489609394705,2160.616593062811,2180.330788317451,2188.49864115753,2203.110549520807,2226.8647057302283,2192.084149587418,2207.705634910746,2201.4810109101345,2228.9443438914027
1981,179,Pulaski County,county,AR,AR,"Little Rock-North Little Rock-Conway, AR",05,119,772.387574440494,778.2232979943523,782.6187192488082,783.9605806620732,787.9526193522431,790.6924087002391,793.0804311851942,791.5696526976607,791.6615405899355,794.2534669681676,794.1650845341012,791.7062066695345,789.3634515662351,791.9800656031967,792.1769756053511,795.9881836562103,793.4582309537026,793.1261732650647,792.1770755627764,794.7016996912412,800.4130309667113,802.450192640323,805.7073735993176,806.2513129748927,807.2826726495505,808.1040026692145,812.0597770259632,812.9705094382873,813.5278452849495,814.6297805753952,816.3195542464885,819.2391446160987,818.1260206977582,816.4469722711393,819.4510356924793,815.1840187979105,817.4949681546896,815.5850970208783,822.9273006669871,824.5816204889726,824.1656690394251,821.9658452795607,823.568960031694,825.4308709318809,830.5423708767999,832.225388215493,834.4685412699288,832.8540528506561,834.9051015633279,836.8504688724594,843.8067411095583,841.5510139168248,847.1996519988791,850.4213020141436,858.5880419031653,856.1123175220372,852.8946892583506,851.5094996245876,853.2748794520584,855.9800832485241,853.3942924970858,854.8127677305291,855.9843004258657,865.1187322499462,867.6145664164883,877.5440836941542,889.7693433006065,902.1513356404827,911.1584934031381,909.9589923667066,912.2142133399282,912.0895533663638,915.1048476875462,918.1016390850289,927.801770789573,942.5545675414145,955.9159908694639,968.3353809614881,977.5648376513228,995.7562987130365,1008.3170302768939,1012.7700076891423,1012.9252207044084,1008.6846629081547,1017.104877707678,1020.2890405401029,1028.8677833871159,1032.9685148176213,1041.5886241427245,1048.2097651948068,1063.5062189565376,1065.5764972239701,1070.1817059076902,1059.111909244833,1062.443559605667,1058.6408036910357,1057.3158161740191,1055.6357555010775,1061.8436215904276,1079.0496828817486,1088.7024780211077,1097.037005236802,1096.6271419850152,1097.7666095439056,1099.7532547280161,1102.862407104191,1108.917964855468,1110.5785535508574,1116.5689168805698,1117.967760593583,1129.7572725160435,1136.443768429206,1147.9114356383416,1147.7972457416647,1146.0093594669358,1149.879018665353,1151.529426129591,1150.6757004125832,1145.8606492532451,1145.6005107780172,1145.4176632811148,1146.5765278219517,1157.8268948048958
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,081,1227.158331363391,1219.0292565210248,1209.5495704972539,1212.129067026996,1224.6570047786336,1237.9007050688695,1247.195059479619,1246.8963858666186,1258.6336575072564,1268.5605263931238,1283.7468445101304,1286.73834930877,1293.2772620831108,1286.4028241658045,1282.5935180202416,1271.5918689922366,1268.9175723261617,1273.5625595540594,1280.7718276967196,1285.920702571272,1285.6434810212604,1291.8827615120524,1309.6014138922162,1327.9919984223618,1331.6448482626856,1325.5240890740724,1329.3413857677085,1338.652205184965,1343.4618440695558,1339.0683035239515,1325.826566283842,1326.0897031350128,1343.7425114670755,1361.5552097467485,1375.1324729741402,1377.0745532284357,1380.430002058729,1386.4704447223112,1377.5554425387168,1383.764532358776,1378.485513931096,1380.9618327597532,1376.6892569065578,1381.634447715083,1393.8915557221064,1410.4079878780124,1423.8001057383487,1429.216246026014,1439.837440802252,1432.3343960728387,1436.2503361317838,1421.0629348031764,1419.2848098245245,1428.3372000750953,1444.8796991628537,1464.9069936178403,1464.1628375912821,1471.136255075904,1481.904393903458,1487.2973685823517,1490.2476554611787,1482.031797213297,1480.3281531337802,1468.2812843633574,1468.518498801415,1468.4682624178004,1487.3249550194494,1498.3714656907607,1519.8055752259347,1535.6528612265936,1560.9297826381055,1590.511424045906,1585.8458850349834,1581.9541199673622,1574.0326156340864,1606.435454960622,1653.3466257879775,1713.227289678544,1782.2348759395945,1852.017655147611,1917.8799825716762,1964.1685723626263,2012.532776124095,2019.5425360676581,2054.5511945727376,2070.6699377855703,2097.9277175784196,2116.425474627081,2117.600863742552,2143.815740733834,2150.535701189102,2137.6143956464493,2131.1432395688403,2123.830898171409,2146.1256713254625,2161.006124567819,2179.661643375902,2186.789646234176,2200.9400747941395,2198.8141639389805,2201.0475720471095,2192.365791306811,2186.36382318757,2183.7846688258232,2170.448714896992,2175.961933475437,2180.0185016652836,2193.3578452828374,2187.4987098941724,2189.887102788319,2188.2281095159906,2189.246480399709,2195.770617452359,2195.0870574465744,2183.2703642541996,2196.9138252903886,2199.4111458001626,2219.863527184014,2205.100750319438,2219.4912076927817,2233.8523645448977,2237.768738258649,2235.228278853117
904,181,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,017,912.1313929289586,918.6634381027854,929.7074751916665,942.1395209655229,940.4835055727364,940.4371916906068,939.2970766607826,943.6003112128575,945.4873604480417,942.4008632244964,946.1968426906453,943.6663354157631,947.8713551876899,942.7087373727875,948.1297941498877,951.4392438731032,962.649429256273,967.1860294229659,965.8046659130446,966.4230359993286,965.3496420262677,967.0609481281593,969.1316702511999,976.2838626600283,986.7469015941233,986.6199266673914,985.7969925708373,988.4760967463739,993.3690683575712,999.9000881079135,1002.2143834536232,1005.9855338217276,1001.9826455110908,994.865682674586,993.4142788096381,1001.6916921175442,1010.4600014741432,1016.5138438634383,1016.1440585679335,1020.266148414024,1021.8460086534235,1027.7785228037308,1029.3809882952048,1031.7734187241888,1030.811709626911,1029.4078218212262,1031.3824649529126,1033.8454647929527,1042.2423474347938,1047.3304190523177,1053.1491409044545,1052.9232730730735,1059.6335245952985,1058.767653101166,1063.9938086698146,1060.834275258872,1068.6568427420907,1064.7690197006289,1069.3872306987232,1064.52149493879,1070.5218690573652,1075.626322081247,1088.6276430713885,1096.8658060575465,1101.9822385022828,1099.1230041950507,1103.4432755297175,1107.8994242845947,1114.593557522506,1123.2298740204399,1122.4324491119876,1126.41305769633,1133.4137692006213,1149.1169883823165,1165.8993151173659,1172.6651124572243,1178.151745353266,1192.6197643721791,1204.450955768744,1224.8792600093393,1235.8850001352496,1252.7903452443095,1267.6861063163099,1274.9235970648292,1277.8770642581594,1279.659273101481,1295.3194598670452,1313.7870690683972,1334.3303573045416,1355.9347265072915,1379.5330913867456,1387.0169363163873,1383.4799967286103,1372.5536602490708,1368.8278024188592,1373.4326785040453,1374.9538890130423,1378.3310002557057,1385.2446953593594,1399.7322980930046,1418.2199308692527,1425.4351665824145,1431.0198393471182,1430.8781710512674,1433.194681377945,1438.5556131075004,1429.027303593111,1441.3773256956924,1442.3375839861424,1456.7618415033194,1453.517132367666,1463.3001071312765,1480.0285265194832,1484.0390959955487,1501.982914086831,1508.1897991165742,1509.1789221539002,1500.9182952133597,1499.3749302472002,1518.7747075580878,1515.7728480822188,1517.0846661651258,1511.1032133178476
1201,182,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,021,1541.2766485411591,1535.7955828701172,1550.4414055982086,1569.9622558276108,1583.454312614378,1578.5121031079298,1581.1692411936863,1572.5620019337393,1568.7894069250424,1566.1056810237083,1567.1873447747234,1573.7769810584816,1568.3552925558251,1571.6523358161821,1582.776572969102,1604.5797616547225,1619.8035937271306,1624.7494490541499,1625.5866447245292,1621.670458288913,1621.1049920490937,1615.4239218462228,1625.2147232543125,1622.477148396945,1627.5592809277969,1622.1994354040978,1630.0803819755183,1631.8624846544283,1646.4311589928345,1657.7815983243443,1664.8776166631235,1654.739683563403,1651.9330363879035,1656.6530600767464,1671.6240286733814,1671.4801694454761,1669.4054094177382,1667.890278357384,1674.5738833453574,1682.7043151191729,1695.325974503926,1702.8202709516383,1706.3111285160858,1701.0612413842737,1698.4770548580434,1698.03116967282,1691.9521500545668,1702.4464975357578,1706.2959403253706,1711.6758662585428,1715.116427141331,1725.694935138253,1743.1160051996899,1741.5655771186382,1737.7078309905914,1732.1425880184559,1747.362254236415,1762.0449589358784,1775.1684411354825,1768.8538397943223,1777.2178844778844,1779.40606665995,1782.6516660661766,1779.8904003521973,1777.5553693433146,1790.745768174549,1791.5557887806008,1803.81273716134,1816.2706074600694,1828.8975252190078,1834.6366488352742,1836.9523128403584,1844.405294946837,1869.915900982918,1883.9176779196641,1896.3283872667214,1902.4495868649137,1915.75912887251,1940.2231179972684,1964.771961443479,1986.7192805200832,1993.9625480641464,2013.681372987593,2029.65800837514,2059.6834119050422,2087.431590561337,2112.008166933972,2132.884614355796,2145.1127743858365,2173.0422249149024,2193.73553962855,2207.0521373719007,2212.3764516293454,2207.9011904236704,2214.4637180498826,2226.536551048286,2237.134350532244,2244.0076895216976,2249.2048782540255,2276.500487400349,2302.2702402565733,2334.8825988205276,2358.173299811823,2358.50950809494,2344.7176529780977,2360.5570604647737,2383.9922406156875,2396.158908373479,2385.747142783232,2386.959967767294,2393.380665677496,2397.489973189809,2412.6936919106406,2434.1425400657727,2441.2681386183544,2427.5619532663604,2432.538154901954,2447.585337565164,2468.8872782838994,2489.9616777194724,2493.9998357301142,2514.1055805279634,2516.691666666667
1953,183,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,071,1172.132833542846,1172.8863440910075,1189.9745042093125,1203.4821692134449,1217.3582753792716,1223.6677635715025,1250.1279176355315,1240.5516991876295,1248.6419896973464,1233.3294188902012,1238.5693206872147,1216.115663743369,1235.9937382180005,1225.8830173795577,1249.752232883771,1230.460428121999,1245.6860384925164,1239.1565844953027,1238.8217061198015,1235.8986977095647,1232.316802766166,1232.6418994206047,1223.2527824134634,1210.4858410562795,1206.8856146181174,1209.2021560517376,1220.9521595797116,1231.9921955823957,1241.5577314317684,1246.3803381095133,1248.3132530662817,1247.4324723964435,1246.9913860979639,1245.4432830794728,1242.1202051543837,1243.2881084377234,1243.3209151010617,1245.29878437556,1255.064398742381,1267.5491002895542,1274.242191498424,1279.3360887933952,1278.3453151296162,1272.1075832130616,1266.9503531899834,1263.5856653672492,1271.5204542510292,1279.1061819932977,1284.0045306827124,1296.3605232558157,1302.1912795737924,1315.954450194145,1315.4085445508072,1314.421381000337,1312.2747290412647,1313.1321240023594,1313.4993912331822,1317.068562251842,1323.8606647626189,1328.8099334090073,1332.4860737245074,1338.5932125852937,1347.8802669079075,1346.6233062222018,1342.526121936815,1345.8179612109075,1352.6547104287836,1354.3281731578522,1356.9395259864662,1362.6961760514314,1372.755465655757,1369.341852282753,1369.8289805437043,1368.822313637166,1382.5736900724187,1393.0450343512182,1404.4124321459287,1412.3744826856232,1423.2689888107186,1438.9747469710003,1461.5608459936998,1478.7893934580648,1488.8072045176643,1497.3553535955537,1513.0996917639293,1531.7296553292845,1542.7452821603824,1557.5215216749702,1568.2792259258322,1577.774597324942,1579.634083258277,1578.7199423376674,1583.2797158346405,1585.833618826514,1589.0906457085289,1584.1595482978303,1578.822511831179,1590.909601224822,1597.549563988409,1604.5723694171809,1605.4534717469978,1608.4701962291776,1616.533017400383,1619.7433947095467,1620.486628146912,1619.633790254308,1615.317381838275,1620.7681949219705,1628.7526206539972,1643.8961400699789,1648.0751209799544,1651.5742627367226,1649.320162093818,1649.3027241952066,1650.903862681078,1654.1574787797115,1668.8866438618873,1667.962879458984,1675.625192963336,1667.8235519545171,1678.8183179495063,1684.2438372135011,1691.801481293381
